price_rub,price_log_rub,source,region,okrug,settlement,property_format,house_type,housing_market,housing_class,heating_type,overlap_type,gas_supply_type,redevelopment_status,repair_type,finish_type,sale_type,bathroom_type,balcony_loggia_type,floor_group,furniture_set,appliances_set,is_studio,is_first_floor,is_last_floor,is_new_building_year,is_share_sale,is_apartment_format,is_penthouse_format,has_elevator,has_balcony,has_loggia,windows_yard,windows_street,windows_park_or_forest,windows_water,windows_sunny,windows_panoramic,windows_two_sides,windows_quiet,parking_underground,parking_surface,parking_multilevel,parking_yard,parking_open_yard,parking_barrier,parking_guest,yard_closed,yard_playground,yard_sportground,yard_no_cars,yard_barrier,has_furniture,has_kitchen_furniture,has_wardrobe_storage,has_sleeping_places,has_fridge,has_washer,has_dishwasher,has_ac,has_water_heater,has_oven,has_cooktop,has_hood,has_appliances,mortgage_possible,one_owner,no_encumbrance,quick_deal,has_warm_floor,is_emergency_house,has_ramp,has_minor_owners,maternity_capital_used,has_garbage_chute,has_concierge,entrance_clean,entrance_needs_repair,has_security,has_storage_room,has_mall_nearby_text,has_park_nearby_text,has_school_nearby_text,has_kindergarten_nearby_text,has_metro_1000m,has_park_1000m,has_school_1000m,has_kindergarten_1000m,has_hospital_clinic_1000m,has_pharmacy_1000m,has_supermarket_1000m,has_public_transport_stop_1000m,has_cafe_restaurant_1000m,has_fitness_sport_1000m,lat,lon,rooms,total_area_m2,kitchen_area_m2,living_area_m2,kitchen_area_share,living_area_share,floor,floors_total,floor_ratio,house_year,house_age,ceiling_height_m,housing_class_rank,ownership_share_fraction,finish_rank,bathroom_combined_count,bathroom_separate_count,bathroom_total_count,passenger_elevator_count,freight_elevator_count,elevator_total_count,metro_min_listed,metro_count_listed,mkad_distance_km,balcony_count,loggia_count,windows_view_count,description_len_chars,description_len_words,osm_metro_count_1000m,osm_metro_nearest_1000m,osm_park_count_1000m,osm_park_nearest_1000m,osm_school_count_1000m,osm_school_nearest_1000m,osm_kindergarten_count_1000m,osm_kindergarten_nearest_1000m,osm_hospital_clinic_count_1000m,osm_hospital_clinic_nearest_1000m,osm_pharmacy_count_1000m,osm_pharmacy_nearest_1000m,osm_supermarket_count_1000m,osm_supermarket_nearest_1000m,osm_public_transport_stop_count_1000m,osm_public_transport_stop_nearest_1000m,osm_cafe_restaurant_count_1000m,osm_cafe_restaurant_nearest_1000m,osm_fitness_sport_count_1000m,osm_fitness_sport_nearest_1000m,osm_total_poi_count_1000m,infrastructure_score_1000m,log1p_osm_metro_count_1000m,log1p_osm_park_count_1000m,log1p_osm_school_count_1000m,log1p_osm_kindergarten_count_1000m,log1p_osm_hospital_clinic_count_1000m,log1p_osm_pharmacy_count_1000m,log1p_osm_supermarket_count_1000m,log1p_osm_public_transport_stop_count_1000m,log1p_osm_cafe_restaurant_count_1000m,log1p_osm_fitness_sport_count_1000m,log1p_osm_total_poi_count_1000m,area_per_room_m2
7450000.0,15.82372472458392,avito,unknown,unknown,unknown,flat,monolith_brick,unknown,unknown,unknown,unknown,unknown,unknown,euro,unknown,free_sale,combined,loggia,low,kitchen|sleeping,fridge|washer,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,55.40427017,37.5608902,1.0,41.1,11.0,25.0,0.26763990267639903,0.6082725060827251,4.0,14.0,0.2857142857142857,,,2.7,,,,1,0,1,1,0,1,,0,,0.0,1.0,0,356,47,0.0,1001.0,7.0,382.1,5.0,213.5,5.0,319.5,2.0,565.4,11.0,459.6,17.0,14.5,25.0,201.3,3.0,517.0,2.0,533.5,77.0,73.5,0.0,2.079441541679836,1.791759469228055,1.791759469228055,1.0986122886681098,2.4849066497880004,2.8903717578961645,3.258096538021482,1.3862943611198906,1.0986122886681098,4.356708826689592,41.1
6303600.0,15.656631615369548,avito,unknown,unknown,unknown,flat,panel,new_building,unknown,unknown,unknown,unknown,unknown,unknown,no_finish,ddu,combined,balcony,high,unknown,unknown,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,55.45219,37.54058,1.0,41.2,10.1,22.4,0.24514563106796114,0.5436893203883495,13.0,17.0,0.7647058823529411,,,2.7,,,0.0,1,0,1,1,1,2,31.0,2,,1.0,0.0,0,252,33,0.0,1001.0,9.0,225.5,1.0,675.2,2.0,512.8,0.0,1001.0,1.0,380.1,5.0,518.1,11.0,271.1,0.0,1001.0,0.0,1001.0,29.0,37.5,0.0,2.302585092994046,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,1.791759469228055,2.4849066497880004,0.0,0.0,3.4011973816621555,41.2
6628367.0,15.706869178015062,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,unknown,unknown,unknown,unknown,unknown,no_finish,ddu,unknown,unknown,first,unknown,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,55.54744,37.65085,1.0,34.5,11.0,14.0,0.3188405797101449,0.4057971014492754,1.0,8.0,0.125,,,,,,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0,127,19,0.0,1001.0,3.0,318.0,2.0,686.1,0.0,1001.0,0.0,1001.0,0.0,1001.0,3.0,266.9,7.0,523.1,0.0,1001.0,0.0,1001.0,15.0,18.0,0.0,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,1.3862943611198906,2.079441541679836,0.0,0.0,2.772588722239781,34.5
7300000.0,15.803385043104912,avito,unknown,unknown,unknown,flat,panel,unknown,unknown,unknown,unknown,unknown,unknown,cosmetic,unknown,free_sale,combined,loggia,middle,unknown,unknown,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,55.820076,37.879737,1.0,37.2,9.3,18.9,0.25,0.5080645161290321,7.0,17.0,0.4117647058823529,,,,,,,1,0,1,1,1,2,,0,,0.0,1.0,0,559,85,0.0,1001.0,18.0,197.3,3.0,260.2,5.0,154.6,2.0,358.3,5.0,264.4,17.0,138.2,11.0,94.5,5.0,59.4,2.0,510.9,68.0,76.5,0.0,2.9444389791664403,1.3862943611198906,1.791759469228055,1.0986122886681098,1.791759469228055,2.8903717578961645,2.4849066497880004,1.791759469228055,1.0986122886681098,4.23410650459726,37.2
6050000.0,15.615568995296266,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,unknown,unknown,unknown,unknown,cosmetic,unknown,free_sale,combined,loggia,last,kitchen|sleeping,fridge|washer,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,55.69231460331472,37.971234682957856,1.0,34.5,9.2,16.0,0.26666666666666666,0.463768115942029,5.0,5.0,1.0,2016.0,10.0,2.6,,,,1,0,1,0,0,0,31.0,1,,0.0,1.0,0,224,31,0.0,1001.0,7.0,237.0,3.0,273.3,4.0,286.2,2.0,475.1,6.0,117.8,6.0,91.6,15.0,70.8,3.0,101.5,0.0,1001.0,46.0,47.0,0.0,2.079441541679836,1.3862943611198906,1.6094379124341005,1.0986122886681098,1.9459101490553128,1.9459101490553128,2.772588722239781,1.3862943611198906,0.0,3.8501476017100575,34.5
5194603.0,15.463130952468546,avito,unknown,unknown,unknown,flat,brick,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no_finish,dkp,combined,loggia,high,unknown,unknown,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,55.97307,37.86944,1.0,36.3,,13.2,,0.36363636363636365,3.0,4.0,0.75,,,2.7,,,0.0,1,0,1,1,1,2,,0,,0.0,1.0,0,730,89,0.0,1001.0,6.0,622.0,0.0,1001.0,0.0,1001.0,1.0,255.0,1.0,339.9,1.0,469.2,5.0,268.7,2.0,465.7,0.0,1001.0,16.0,19.5,0.0,1.9459101490553128,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.791759469228055,1.0986122886681098,0.0,2.833213344056216,36.3
9168023.0,16.031232335734277,avito,unknown,unknown,unknown,flat,monolith_brick,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no_finish,ddu,combined,loggia,middle,unknown,unknown,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,56.00657,37.86003,1.0,49.5,7.4,28.3,0.14949494949494951,0.5717171717171717,10.0,23.0,0.43478260869565216,,,2.8,,,0.0,1,0,1,2,2,4,,0,,0.0,1.0,0,498,60,0.0,1001.0,42.0,291.4,6.0,238.3,9.0,507.8,7.0,108.1,17.0,205.5,38.0,142.4,30.0,271.0,30.0,307.5,7.0,527.5,186.0,182.5,0.0,3.7612001156935615,1.9459101490553128,2.302585092994046,2.079441541679836,2.8903717578961645,3.6635616461296463,3.4339872044851463,3.4339872044851463,2.079441541679836,5.231108616854587,49.5
9831360.0,16.101087936252643,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,electric,unknown,unknown,unknown,unknown,prefinish,ddu,combined,balcony,middle,unknown,unknown,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,55.76603,37.21311,1.0,39.2,16.2,8.9,0.41326530612244894,0.22704081632653061,5.0,9.0,0.5555555555555556,,,2.6,,,2.0,1,0,1,1,0,1,5.0,0,,1.0,0.0,0,1139,157,0.0,1001.0,18.0,243.2,1.0,640.2,1.0,314.8,0.0,1001.0,1.0,733.6,4.0,371.6,5.0,530.7,5.0,359.0,0.0,1001.0,35.0,47.5,0.0,2.9444389791664403,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341005,1.791759469228055,1.791759469228055,0.0,3.58351893845611,39.2
9850000.0,16.10298211467111,avito,unknown,unknown,unknown,flat,monolith_brick,unknown,comfort,unknown,unknown,unknown,unknown,euro,unknown,free_sale,combined,unknown,low,kitchen|sleeping|storage,ac|fridge|washer|water_heater,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,55.835442185772166,37.29270760960346,1.0,40.3,14.0,18.5,0.34739454094292804,0.4590570719602978,5.0,17.0,0.29411764705882354,2007.0,19.0,2.8,2.0,,,1,0,1,1,1,2,31.0,3,,0.0,0.0,1,927,121,0.0,1001.0,93.0,114.1,7.0,531.7,13.0,101.5,15.0,60.4,18.0,27.7,57.0,69.1,17.0,124.6,30.0,150.9,4.0,409.5,254.0,304.0,0.0,4.543294782270004,2.079441541679836,2.6390573296152584,2.772588722239781,2.9444389791664403,4.060443010546419,2.8903717578961645,3.4339872044851463,1.6094379124341005,5.541263545158426,40.3
2650000.0,14.790070575320824,avito,unknown,unknown,unknown,flat,block,unknown,unknown,gas,unknown,unknown,unknown,cosmetic,unknown,free_sale,combined,unknown,last,kitchen|sleeping,fridge|washer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,56.328659,36.550419,1.0,30.1,6.0,14.0,0.19933554817275748,0.46511627906976744,4.0,4.0,1.0,2012.0,14.0,,,,,1,1,2,0,0,0,,0,,0.0,0.0,0,963,122,0.0,1001.0,3.0,264.7,1.0,435.8,3.0,157.6,1.0,995.7,5.0,479.4,7.0,482.5,11.0,495.0,1.0,749.8,0.0,1001.0,32.0,31.5,0.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.791759469228055,2.079441541679836,2.4849066497880004,0.6931471805599453,0.0,3.49650756146648,30.1
10100000.0,16.128046080821385,avito,unknown,unknown,unknown,flat,monolith,unknown,unknown,unknown,unknown,unknown,unknown,cosmetic,unknown,free_sale,combined,unknown,middle,kitchen,washer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,55.52161407,37.34576035,1.0,36.5,13.1,16.5,0.35890410958904106,0.4520547945205479,8.0,17.0,0.47058823529411764,2020.0,6.0,2.7,,,,1,0,1,1,1,2,,1,,0.0,0.0,1,370,55,0.0,1001.0,8.0,410.3,3.0,507.6,6.0,225.4,2.0,418.2,11.0,124.8,12.0,303.0,15.0,161.9,7.0,558.8,2.0,316.7,66.0,59.5,0.0,2.19722457733622,1.3862943611198906,1.9459101490553128,1.0986122886681098,2.4849066497880004,2.5649493574615367,2.772588722239781,2.079441541679836,1.0986122886681098,4.204692619390966,36.5
6500000.0,15.687312888712007,avito,unknown,unknown,unknown,flat,brick,unknown,unknown,unknown,unknown,unknown,unknown,euro,unknown,free_sale,combined,unknown,last,kitchen|sleeping|storage,general,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,55.609838,37.983582,1.0,46.0,12.0,24.0,0.2608695652173913,0.5217391304347826,3.0,3.0,1.0,2010.0,16.0,,,,,1,0,1,0,0,0,25.0,0,,0.0,0.0,0,456,61,0.0,1001.0,5.0,328.6,2.0,896.9,6.0,397.0,5.0,490.3,12.0,409.9,32.0,383.9,8.0,459.5,21.0,415.3,1.0,988.2,92.0,69.0,0.0,1.791759469228055,1.0986122886681098,1.9459101490553128,1.791759469228055,2.5649493574615367,3.49650756146648,2.19722457733622,3.091042453358316,0.6931471805599453,4.532599493153256,46.0
8224290.0,15.92260265029232,avito,unknown,unknown,unknown,flat,monolith_brick,unknown,unknown,unknown,unknown,unknown,unknown,unknown,finished,dkp,combined,loggia,first,unknown,unknown,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,56.0511,37.54492,1.0,40.9,12.4,17.9,0.30317848410757947,0.4376528117359413,1.0,4.0,0.25,2026.0,0.0,2.8,,,3.0,1,0,1,0,0,0,,0,,0.0,1.0,0,534,69,0.0,1001.0,14.0,22.1,0.0,1001.0,0.0,1001.0,1.0,361.7,1.0,366.0,6.0,385.4,7.0,382.4,8.0,375.5,2.0,381.5,39.0,42.5,0.0,2.70805020110221,0.0,0.0,0.6931471805599453,0.6931471805599453,1.9459101490553128,2.079441541679836,2.19722457733622,1.0986122886681098,3.688879454113936,40.9
10900000.0,16.204273438942487,avito,unknown,unknown,unknown,flat,panel,unknown,unknown,unknown,unknown,unknown,unknown,cosmetic,unknown,free_sale,combined,loggia,last,kitchen|sleeping,fridge|washer,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,55.70216,37.909121,1.0,30.8,8.0,16.0,0.2597402597402597,0.5194805194805194,14.0,14.0,1.0,2018.0,8.0,2.8,,,,1,0,1,1,1,2,13.0,3,,0.0,1.0,0,342,41,7.0,790.1,18.0,145.1,6.0,252.2,10.0,167.4,13.0,78.2,30.0,121.6,65.0,41.5,49.0,100.4,15.0,70.1,2.0,390.7,214.0,222.0,2.079441541679836,2.9444389791664403,1.9459101490553128,2.3978952727983707,2.6390573296152584,3.4339872044851463,4.189654742026425,3.912023005428146,2.772588722239781,1.0986122886681098,5.3706380281276624,30.8
2500000.0,14.731801689838349,avito,unknown,unknown,unknown,flat,brick,unknown,unknown,gas,unknown,unknown,unknown,cosmetic,unknown,free_sale,separate,unknown,last,unknown,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,56.00972366,37.4657402,1.0,15.3,6.0,,0.39215686274509803,,4.0,4.0,1.0,,,,,,,0,1,1,0,0,0,13.0,1,,0.0,0.0,0,227,32,0.0,1001.0,15.0,149.2,4.0,161.0,7.0,254.8,11.0,163.3,8.0,111.5,24.0,98.0,22.0,165.2,12.0,297.0,7.0,159.2,110.0,102.0,0.0,2.772588722239781,1.6094379124341005,2.079441541679836,2.4849066497880004,2.19722457733622,3.218875824868201,3.1354942159291497,2.5649493574615367,2.079441541679836,4.709530201312334,15.3
11800000.0,16.283610174181653,avito,unknown,unknown,unknown,flat,monolith,unknown,unknown,gas,unknown,unknown,unknown,designer,unknown,free_sale,combined,unknown,middle,kitchen|sleeping,ac|dishwasher|fridge|washer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,55.474163,37.530642,1.0,37.5,14.0,20.0,0.37333333333333335,0.5333333333333333,5.0,15.0,0.3333333333333333,2025.0,1.0,2.8,,,,1,0,1,1,1,2,25.5,2,,0.0,0.0,0,1522,220,0.0,1001.0,8.0,60.8,3.0,160.6,4.0,261.0,5.0,388.8,7.0,42.0,10.0,246.9,14.0,87.6,4.0,195.9,1.0,702.8,55.0,55.5,0.0,2.19722457733622,1.3862943611198906,1.6094379124341005,1.791759469228055,2.079441541679836,2.3978952727983707,2.70805020110221,1.6094379124341005,0.6931471805599453,4.02535169073515,37.5
9070325.0,16.020518764113532,avito,unknown,unknown,unknown,flat,monolith_brick,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no_finish,ddu,combined,loggia,low,unknown,unknown,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,56.00657,37.86003,1.0,49.5,7.4,28.3,0.14949494949494951,0.5717171717171717,7.0,23.0,0.30434782608695654,,,2.8,,,0.0,1,0,1,2,2,4,,0,,0.0,1.0,0,497,60,0.0,1001.0,42.0,291.4,6.0,238.3,9.0,507.8,7.0,108.1,17.0,205.5,38.0,142.4,30.0,271.0,30.0,307.5,7.0,527.5,186.0,182.5,0.0,3.7612001156935615,1.9459101490553128,2.302585092994046,2.079441541679836,2.8903717578961645,3.6635616461296463,3.4339872044851463,3.4339872044851463,2.079441541679836,5.231108616854587,49.5
10440000.0,16.161155236204202,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,gas,unknown,unknown,unknown,unknown,finished,ddu,combined,unknown,high,unknown,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,55.66275,37.86706,1.0,34.8,14.0,11.6,0.40229885057471265,0.33333333333333337,23.0,25.0,0.92,,,2.6,,,3.0,1,0,1,1,0,1,18.0,3,,0.0,0.0,0,1106,165,0.0,1001.0,12.0,156.2,3.0,115.3,12.0,352.6,7.0,242.2,26.0,161.5,28.0,135.3,30.0,107.7,31.0,448.7,3.0,295.0,152.0,117.0,0.0,2.5649493574615367,1.3862943611198906,2.5649493574615367,2.079441541679836,3.295836866004329,3.367295829986474,3.4339872044851463,3.4657359027997265,1.3862943611198906,5.030437921392435,34.8
8752397.0,15.984838277929855,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,gas,unknown,unknown,unknown,unknown,prefinish,ddu,combined,balcony,high,unknown,unknown,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,55.52428,37.61537,1.0,38.5,17.8,10.2,0.4623376623376624,0.2649350649350649,11.0,15.0,0.7333333333333333,,,2.6,,,2.0,1,0,1,1,0,1,5.0,0,5.0,1.0,0.0,0,974,140,0.0,1001.0,7.0,134.4,0.0,1001.0,2.0,527.1,0.0,1001.0,2.0,540.1,8.0,476.3,8.0,169.1,1.0,736.1,0.0,1001.0,28.0,33.0,0.0,2.079441541679836,0.0,1.0986122886681098,0.0,1.0986122886681098,2.19722457733622,2.19722457733622,0.6931471805599453,0.0,3.367295829986474,38.5
10316370.0,16.149242608888464,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,gas,unknown,unknown,unknown,unknown,finished,ddu,unknown,unknown,middle,unknown,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,55.66275,37.86706,1.0,36.7,,,,,11.0,25.0,0.44,,,2.6,,,3.0,0,0,0,1,0,1,18.0,3,,0.0,0.0,0,1106,165,0.0,1001.0,12.0,156.2,3.0,115.3,12.0,352.6,7.0,242.2,26.0,161.5,28.0,135.3,30.0,107.7,31.0,448.7,3.0,295.0,152.0,117.0,0.0,2.5649493574615367,1.3862943611198906,2.5649493574615367,2.079441541679836,3.295836866004329,3.367295829986474,3.4339872044851463,3.4657359027997265,1.3862943611198906,5.030437921392435,36.7
7162750.0,15.784404683021135,avito,unknown,unknown,unknown,flat,monolith_brick,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no_finish,dkp,combined,loggia,first,unknown,unknown,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,56.05053,37.54556,1.0,40.9,12.4,17.9,0.30317848410757947,0.4376528117359413,1.0,4.0,0.25,2026.0,0.0,2.8,,,0.0,1,0,1,0,0,0,,0,,0.0,1.0,0,534,69,0.0,1001.0,12.0,91.7,0.0,1001.0,0.0,1001.0,1.0,287.8,1.0,319.2,5.0,334.8,7.0,309.5,5.0,301.9,1.0,310.6,32.0,37.5,0.0,2.5649493574615367,0.0,0.0,0.6931471805599453,0.6931471805599453,1.791759469228055,2.079441541679836,1.791759469228055,0.6931471805599453,3.49650756146648,40.9
7607710.0,15.844672896155686,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,gas,unknown,unknown,unknown,unknown,prefinish,ddu,unknown,unknown,low,unknown,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,55.52428,37.61537,1.0,34.1,,,,,5.0,25.0,0.2,,,2.6,,,2.0,0,0,0,1,0,1,5.0,0,5.0,0.0,0.0,0,973,140,0.0,1001.0,7.0,134.4,0.0,1001.0,2.0,527.1,0.0,1001.0,2.0,540.1,8.0,476.3,8.0,169.1,1.0,736.1,0.0,1001.0,28.0,33.0,0.0,2.079441541679836,0.0,1.0986122886681098,0.0,1.0986122886681098,2.19722457733622,2.19722457733622,0.6931471805599453,0.0,3.367295829986474,34.1
8324832.0,15.934753533569516,avito,unknown,unknown,unknown,flat,monolith_brick,unknown,unknown,unknown,unknown,unknown,unknown,unknown,finished,dkp,combined,loggia,high,unknown,unknown,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,56.0511,37.54492,1.0,40.9,12.4,17.9,0.30317848410757947,0.4376528117359413,3.0,4.0,0.75,2026.0,0.0,2.8,,,3.0,1,0,1,0,0,0,,0,,0.0,1.0,0,534,69,0.0,1001.0,14.0,22.1,0.0,1001.0,0.0,1001.0,1.0,361.7,1.0,366.0,6.0,385.4,7.0,382.4,8.0,375.5,2.0,381.5,39.0,42.5,0.0,2.70805020110221,0.0,0.0,0.6931471805599453,0.6931471805599453,1.9459101490553128,2.079441541679836,2.19722457733622,1.0986122886681098,3.688879454113936,40.9
7000000.0,15.76142084987672,avito,unknown,unknown,unknown,flat,monolith_brick,unknown,unknown,unknown,unknown,unknown,unknown,no_repair,unknown,free_sale,combined,both,last,unknown,unknown,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,55.53494263,37.64864349,1.0,32.0,10.0,,0.3125,,8.0,8.0,1.0,2023.0,3.0,3.7,,,,1,0,1,0,0,0,,0,,1.0,1.0,1,75,11,0.0,1001.0,3.0,546.0,4.0,457.5,3.0,472.3,0.0,1001.0,3.0,467.5,10.0,237.5,25.0,159.1,2.0,464.9,0.0,1001.0,50.0,49.5,0.0,1.3862943611198906,1.6094379124341005,1.3862943611198906,0.0,1.3862943611198906,2.3978952727983707,3.258096538021482,1.0986122886681098,0.0,3.9318256327243257,32.0
