price_rub,price_log_rub,source,region,okrug,settlement,property_format,house_type,housing_market,housing_class,heating_type,overlap_type,gas_supply_type,redevelopment_status,repair_type,finish_type,sale_type,bathroom_type,balcony_loggia_type,floor_group,furniture_set,appliances_set,is_studio,is_first_floor,is_last_floor,is_new_building_year,is_share_sale,is_apartment_format,is_penthouse_format,has_elevator,has_balcony,has_loggia,windows_yard,windows_street,windows_park_or_forest,windows_water,windows_sunny,windows_panoramic,windows_two_sides,windows_quiet,parking_underground,parking_surface,parking_multilevel,parking_yard,parking_open_yard,parking_barrier,parking_guest,yard_closed,yard_playground,yard_sportground,yard_no_cars,yard_barrier,has_furniture,has_kitchen_furniture,has_wardrobe_storage,has_sleeping_places,has_fridge,has_washer,has_dishwasher,has_ac,has_water_heater,has_oven,has_cooktop,has_hood,has_appliances,mortgage_possible,one_owner,no_encumbrance,quick_deal,has_warm_floor,is_emergency_house,has_ramp,has_minor_owners,maternity_capital_used,has_garbage_chute,has_concierge,entrance_clean,entrance_needs_repair,has_security,has_storage_room,has_mall_nearby_text,has_park_nearby_text,has_school_nearby_text,has_kindergarten_nearby_text,has_metro_1000m,has_park_1000m,has_school_1000m,has_kindergarten_1000m,has_hospital_clinic_1000m,has_pharmacy_1000m,has_supermarket_1000m,has_public_transport_stop_1000m,has_cafe_restaurant_1000m,has_fitness_sport_1000m,lat,lon,rooms,total_area_m2,kitchen_area_m2,living_area_m2,kitchen_area_share,living_area_share,floor,floors_total,floor_ratio,house_year,house_age,ceiling_height_m,housing_class_rank,ownership_share_fraction,finish_rank,bathroom_combined_count,bathroom_separate_count,bathroom_total_count,passenger_elevator_count,freight_elevator_count,elevator_total_count,metro_min_listed,metro_count_listed,mkad_distance_km,balcony_count,loggia_count,windows_view_count,description_len_chars,description_len_words,osm_metro_count_1000m,osm_metro_nearest_1000m,osm_park_count_1000m,osm_park_nearest_1000m,osm_school_count_1000m,osm_school_nearest_1000m,osm_kindergarten_count_1000m,osm_kindergarten_nearest_1000m,osm_hospital_clinic_count_1000m,osm_hospital_clinic_nearest_1000m,osm_pharmacy_count_1000m,osm_pharmacy_nearest_1000m,osm_supermarket_count_1000m,osm_supermarket_nearest_1000m,osm_public_transport_stop_count_1000m,osm_public_transport_stop_nearest_1000m,osm_cafe_restaurant_count_1000m,osm_cafe_restaurant_nearest_1000m,osm_fitness_sport_count_1000m,osm_fitness_sport_nearest_1000m,osm_total_poi_count_1000m,infrastructure_score_1000m,log1p_osm_metro_count_1000m,log1p_osm_park_count_1000m,log1p_osm_school_count_1000m,log1p_osm_kindergarten_count_1000m,log1p_osm_hospital_clinic_count_1000m,log1p_osm_pharmacy_count_1000m,log1p_osm_supermarket_count_1000m,log1p_osm_public_transport_stop_count_1000m,log1p_osm_cafe_restaurant_count_1000m,log1p_osm_fitness_sport_count_1000m,log1p_osm_total_poi_count_1000m,address_exact,address_zone,residential_complex,building_key,metro_primary,geo_cell_2000m,geo_cell_1000m,geo_cell_500m,geo_cell_200m,listing_density_250m,listing_density_500m,listing_density_1000m,listing_density_2000m,listing_density_5000m,listing_density_10000m,nearest_listing_distance_m,ext_cafe_restaurant_count_250m,ext_cafe_restaurant_count_500m,ext_cafe_restaurant_count_750m,ext_fitness_sport_count_250m,ext_fitness_sport_count_500m,ext_fitness_sport_count_750m,ext_hospital_clinic_count_250m,ext_hospital_clinic_count_500m,ext_hospital_clinic_count_750m,ext_kindergarten_count_250m,ext_kindergarten_count_500m,ext_kindergarten_count_750m,ext_metro_count_250m,ext_metro_count_500m,ext_metro_count_750m,ext_park_count_250m,ext_park_count_500m,ext_park_count_750m,ext_pharmacy_count_250m,ext_pharmacy_count_500m,ext_pharmacy_count_750m,ext_public_transport_stop_count_250m,ext_public_transport_stop_count_500m,ext_public_transport_stop_count_750m,ext_school_count_250m,ext_school_count_500m,ext_school_count_750m,ext_supermarket_count_250m,ext_supermarket_count_500m,ext_supermarket_count_750m,ext_total_poi_count_250m,ext_total_poi_count_500m,ext_total_poi_count_750m,distance_to_moscow_center_km,approx_mkad_distance_km,inside_approx_mkad,center_bearing_sin,center_bearing_cos,area_per_room_m2
17448000.0,16.67473564417676,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,unknown,unknown,unknown,unknown,unknown,no_finish,ddu,combined,loggia,high,general,unknown,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,55.6415,37.85564,3.0,85.0,26.5,33.5,0.31176470588235294,0.3941176470588235,20.0,25.0,0.8,,,2.7,,,0.0,1,0,1,1,1,2,31.0,1,,0.0,1.0,0,1620,216,0.0,1001.0,6.0,407.3,4.0,263.3,6.0,202.9,1.0,587.1,9.0,476.6,17.0,180.3,11.0,617.6,7.0,616.8,4.0,703.2,65.0,55.5,0.0,1.9459101490553128,1.6094379124341005,1.9459101490553128,0.6931471805599453,2.302585092994046,2.8903717578961645,2.4849066497880004,2.079441541679836,1.6094379124341005,4.189654742026425,"микрорайон новые котельники, к15",микрорайон новые котельники,жк «‎русич котельники парк»,корпус 11,котельники (от 31 мин.),2782_1892,5564_3785,11128_7571,27820_18927,11.0,16.0,26.0,75.0,259.0,613.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,3.0,10.0,2.0,9.0,31.0,19.232801703068663,2.032801703068664,0.0,0.7740178274990257,-0.6331638040141654,28.333333333333332
17365673.0,16.670006057112808,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,unknown,unknown,unknown,unknown,unknown,no_finish,ddu,unknown,unknown,middle,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,55.8074,37.31868,3.0,68.1,13.0,34.0,0.19089574155653452,0.499265785609398,13.0,25.0,0.52,,,,,,0.0,0,0,0,0,0,0,18.0,2,,0.0,0.0,0,127,19,0.0,1001.0,43.0,107.8,1.0,369.7,7.0,102.5,10.0,447.5,12.0,107.5,23.0,138.5,11.0,429.1,15.0,180.6,1.0,444.7,123.0,144.0,0.0,3.784189633918261,0.6931471805599453,2.079441541679836,2.3978952727983707,2.5649493574615367,3.1780538303479458,2.4849066497880004,2.772588722239781,0.6931471805599453,4.820281565605037,"туп. ильинский, стр. 3",туп. ильинский,жк «ильинойс»,"дом 3 (корпус 1, 2)",красногорская (16–20 мин.),2790_1865,5580_3731,11161_7463,27903_18659,18.0,35.0,41.0,55.0,171.0,474.0,0.0,1.0,6.0,13.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,5.0,9.0,28.0,1.0,5.0,8.0,0.0,2.0,7.0,0.0,1.0,1.0,1.0,8.0,12.0,9.0,37.0,76.0,19.75683406843371,2.5568340684337123,0.0,-0.948055103630063,0.3181061465627324,22.7
3490000.0,15.06541258071152,avito,unknown,unknown,unknown,apartments,monolith_brick,unknown,unknown,electric,unknown,unknown,unknown,no_repair,unknown,free_sale,combined,unknown,first,unknown,unknown,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,55.898927,37.279824,3.0,47.6,12.0,30.0,0.25210084033613445,0.6302521008403361,1.0,5.0,0.2,,,,,,,1,0,1,0,0,0,20.0,0,,0.0,0.0,0,542,74,0.0,1001.0,21.0,143.5,0.0,1001.0,0.0,1001.0,1.0,593.5,3.0,333.7,8.0,189.2,8.0,269.6,8.0,196.9,1.0,748.2,50.0,60.5,0.0,3.091042453358316,0.0,0.0,0.6931471805599453,1.3862943611198906,2.19722457733622,2.19722457733622,2.19722457733622,0.6931471805599453,3.9318256327243257,"московская обл., г.о. красногорск, д. аристово, светлая ул., 25","московская обл., г.о. красногорск, д. аристово",unknown,unknown,unknown,2794_1863,5589_3727,11179_7455,27949_18639,6.0,13.0,14.0,74.0,132.0,496.0,209.7473912000823,2.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,17.0,0.0,1.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,1.0,4.0,5.0,6.0,22.0,40.0,26.77591756471471,9.575917564714711,0.0,-0.7883523125198658,0.615224049712444,15.866666666666667
18071910.0,16.709869412372388,avito,unknown,unknown,unknown,flat,panel,new_building,unknown,unknown,unknown,unknown,unknown,unknown,finished,ddu,combined,unknown,high,unknown,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,55.56757,37.29343,3.0,72.9,18.9,31.8,0.25925925925925924,0.4362139917695473,12.0,16.0,0.75,,,2.6,,,3.0,1,0,1,1,1,2,,1,,0.0,0.0,0,1237,178,0.0,1001.0,10.0,234.4,2.0,361.3,1.0,797.4,0.0,1001.0,3.0,383.8,8.0,415.5,11.0,195.3,4.0,406.0,0.0,1001.0,39.0,43.5,0.0,2.3978952727983707,1.0986122886681098,0.6931471805599453,0.0,1.3862943611198906,2.19722457733622,2.4849066497880004,1.6094379124341005,0.0,3.688879454113936,"пос. филимонковское, ул. оао марьинская птицефабрика, корп. 2.1.3","пос. филимонковское, ул. оао марьинская птицефабрика",середневский лес,корпус 2.1.3,р-н филимонковский,2778_1864,5556_3729,11113_7458,27783_18646,14.0,17.0,19.0,21.0,34.0,239.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,2.0,3.0,2.0,6.0,10.0,0.0,1.0,2.0,0.0,4.0,8.0,4.0,19.0,34.0,28.85643391334264,11.656433913342642,0.0,-0.7081044860019097,-0.7061076666514614,24.3
5000000.0,15.424948670398354,avito,unknown,unknown,unknown,flat,brick,unknown,unknown,unknown,unknown,unknown,unknown,no_repair,unknown,free_sale,combined,balcony,high,unknown,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,56.008626,37.819002,3.0,43.2,6.2,28.8,0.14351851851851852,0.6666666666666666,3.0,4.0,0.75,,,,,,,1,0,1,0,0,0,15.0,0,,1.0,0.0,0,492,67,0.0,1001.0,45.0,57.9,3.0,627.1,5.0,131.0,1.0,737.2,3.0,659.2,16.0,234.2,14.0,248.7,2.0,887.0,0.0,1001.0,89.0,130.5,0.0,3.828641396489095,1.3862943611198906,1.791759469228055,0.6931471805599453,1.3862943611198906,2.833213344056216,2.70805020110221,1.0986122886681098,0.0,4.499809670330265,"московская обл., г.о. пушкинский, пушкино, 3-й акуловский пр., 14","московская обл., г.о. пушкинский, пушкино",unknown,unknown,unknown,2800_1890,5600_3781,11201_7563,28004_18909,0.0,7.0,16.0,38.0,213.0,641.0,361.6177045380248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,9.0,22.0,37.0,0.0,0.0,2.0,1.0,5.0,9.0,0.0,0.0,1.0,1.0,4.0,10.0,12.0,34.0,63.0,31.234485157482556,14.034485157482557,0.0,0.39921020552180186,0.9168594285970127,14.4
11994960.0,16.299997202895916,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,unknown,unknown,unknown,unknown,unknown,no_finish,unknown,separate,unknown,high,unknown,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,56.00717,37.87459,3.0,84.8,20.7,44.1,0.24410377358490565,0.5200471698113208,16.0,17.0,0.9411764705882353,,,2.8,,,0.0,0,1,1,1,1,2,,0,,0.0,0.0,0,201,29,0.0,1001.0,22.0,167.4,3.0,367.7,4.0,212.3,0.0,1001.0,6.0,189.6,19.0,204.8,21.0,54.1,8.0,168.1,2.0,538.5,85.0,94.0,0.0,3.1354942159291497,1.3862943611198906,1.6094379124341005,0.0,1.9459101490553128,2.995732273553991,3.091042453358316,2.19722457733622,1.0986122886681098,4.454347296253507,"ш. ярославское, д. 194",ш. ярославское,жк «серебро»,корпус 1,unknown,2800_1893,5600_3787,11201_7574,28003_18937,26.0,27.0,126.0,162.0,447.0,643.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,4.0,10.0,2.0,2.0,3.0,3.0,8.0,12.0,0.0,1.0,2.0,4.0,5.0,10.0,14.0,23.0,43.0,32.63639341248852,15.436393412488524,0.0,0.487963698641248,0.8728639234201132,28.266666666666666
18724000.0,16.74531673480949,avito,unknown,unknown,unknown,flat,brick,new_building,unknown,unknown,unknown,unknown,unknown,unknown,prefinish,ddu,unknown,loggia,middle,unknown,unknown,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,56.07837,37.37267,3.0,90.5,22.2,48.7,0.24530386740331492,0.538121546961326,3.0,5.0,0.6,,,2.7,,,2.0,0,0,0,0,0,0,17.5,0,23.0,0.0,1.0,1,1605,226,0.0,1001.0,16.0,356.3,1.0,348.5,0.0,1001.0,0.0,1001.0,0.0,1001.0,2.0,338.1,5.0,271.0,1.0,970.1,0.0,1001.0,24.0,40.0,0.0,2.833213344056216,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,1.791759469228055,0.6931471805599453,0.0,3.218875824868201,"с. озерецкое, р-н 3.10, стр. 5",с. озерецкое,жк «мечта»,"квартал 3.10, дом 5",unknown,2803_1868,5607_3737,11215_7474,28039_18686,1.0,8.0,9.0,18.0,24.0,42.0,230.17907827391898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,17.0,39.467071649050006,22.267071649050006,0.0,-0.3863936681594897,0.9223339596947812,30.166666666666668
19182874.0,16.769528511911037,avito,unknown,unknown,unknown,flat,panel,unknown,comfort,unknown,unknown,unknown,unknown,unknown,prefinish,dkp,separate,loggia,high,unknown,unknown,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,55.56498,37.68643,3.0,84.1,14.4,46.1,0.17122473246135556,0.5481569560047563,21.0,25.0,0.84,,,2.8,2.0,,2.0,0,1,1,1,1,2,,0,1.0,0.0,1.0,0,839,126,0.0,1001.0,15.0,354.0,0.0,1001.0,0.0,1001.0,0.0,1001.0,1.0,286.5,7.0,276.4,4.0,233.8,6.0,157.6,1.0,123.8,34.0,41.5,0.0,2.772588722239781,0.0,0.0,0.0,0.6931471805599453,2.079441541679836,1.6094379124341005,1.9459101490553128,0.6931471805599453,3.555348061489413,"ул. старо-нагорная, д. 29",ул. старо-нагорная,жк 1-й южный,корпус 1.1,unknown,2778_1884,5556_3768,11112_7537,27782_18843,23.0,31.0,34.0,48.0,166.0,320.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,16.0,20.0,21.146376347903185,3.946376347903186,0.0,0.20221521686844166,-0.9793411081267084,28.03333333333333
20320521.0,16.827141869320975,avito,unknown,unknown,unknown,flat,monolith,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no_finish,unknown,unknown,unknown,middle,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,55.83508,37.24608,3.0,70.5,,,,,2.0,6.0,0.3333333333333333,,,,,,0.0,0,0,0,0,0,0,18.0,2,,0.0,0.0,0,402,51,0.0,1001.0,14.0,115.0,2.0,474.9,6.0,78.7,3.0,681.1,6.0,206.1,21.0,124.8,12.0,359.8,12.0,405.0,2.0,654.7,78.0,75.0,0.0,2.70805020110221,1.0986122886681098,1.9459101490553128,1.3862943611198906,1.9459101490553128,3.091042453358316,2.5649493574615367,2.5649493574615367,1.0986122886681098,4.3694478524670215,"мкр. опалиха, ул. новая московская, д. 49, корп. 1","мкр. опалиха, ул. новая московская",миниполис «8 кленов»,корпус 1,опалиха (16–20 мин.),2791_1862,5583_3724,11167_7449,27917_18623,4.0,9.0,13.0,22.0,181.0,552.0,124.8086179087869,0.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,8.0,1.0,1.0,3.0,0.0,2.0,10.0,0.0,1.0,1.0,1.0,3.0,15.0,5.0,13.0,53.0,25.073182129700697,7.873182129700698,0.0,-0.9273122502424539,0.37428864603441636,23.5
23444068.0,16.970128099757883,avito,unknown,unknown,unknown,flat,monolith_brick,unknown,unknown,unknown,unknown,unknown,unknown,designer,no_finish,ddu,separate,loggia,high,unknown,unknown,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,55.55501,37.49703,3.0,66.2,6.7,38.8,0.10120845921450151,0.5861027190332325,16.0,18.0,0.8888888888888888,,,3.0,,,0.0,0,1,1,2,2,4,8.0,3,,0.0,1.0,0,505,69,17.0,118.1,53.0,63.5,3.0,390.1,8.0,184.7,2.0,790.3,19.0,274.7,20.0,186.4,40.0,103.0,40.0,220.1,8.0,350.2,207.0,256.5,2.8903717578961645,3.9889840465642745,1.3862943611198906,2.19722457733622,1.0986122886681098,2.995732273553991,3.044522437723423,3.713572066704308,3.713572066704308,2.19722457733622,5.337538079701318,"ул. эдварда грига, з/у 14б, д. 37.2",ул. эдварда грига,жк «скандинавия»,дом 37.2.1,потапово (6–10 мин.),2777_1874,5555_3749,11111_7499,27777_18748,4.0,6.0,15.0,36.0,76.0,293.0,0.0,2.0,15.0,27.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,14.0,15.0,3.0,14.0,24.0,0.0,3.0,13.0,5.0,22.0,31.0,0.0,1.0,1.0,2.0,9.0,15.0,17.0,84.0,136.0,23.111069329113914,5.911069329113914,0.0,-0.3303542615385007,-0.9438570134736256,22.066666666666666
14800000.0,16.51013780630191,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,unknown,unknown,unknown,unknown,unknown,no_finish,assignment,separate,loggia,high,unknown,unknown,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,55.59527,37.20066,3.0,70.0,21.0,33.0,0.3,0.4714285714285714,18.0,19.0,0.9473684210526315,,,2.8,,,0.0,0,1,1,1,1,2,25.5,2,,0.0,1.0,0,1089,152,0.0,1001.0,33.0,102.2,1.0,492.9,1.0,361.5,1.0,463.4,2.0,343.0,2.0,337.6,8.0,383.0,1.0,886.8,1.0,283.5,50.0,80.0,0.0,3.5263605246161616,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,2.19722457733622,0.6931471805599453,0.6931471805599453,3.9318256327243257,"дер. марушкино, стр. 3",дер. марушкино,жк «внуково парк»,очередь 3,толстопальцево (21–30 мин.),2779_1860,5559_3720,11119_7440,27797_18600,17.0,19.0,20.0,26.0,68.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,21.0,26.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,29.0,39.0,31.416464750228496,14.216464750228496,0.0,-0.8354702421896514,-0.5495356898469519,23.333333333333332
15982750.0,16.587020636176693,avito,unknown,unknown,unknown,flat,monolith_brick,new_building,business,electric,unknown,unknown,unknown,unknown,no_finish,ddu,unknown,unknown,low,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,56.04893,37.86542,3.0,91.3,18.7,47.6,0.20481927710843373,0.5213581599123768,2.0,16.0,0.125,,,,3.0,,0.0,0,0,0,0,0,0,4.0,0,,0.0,0.0,0,1628,229,0.0,1001.0,6.0,598.9,1.0,932.0,2.0,780.7,1.0,993.9,4.0,564.8,14.0,509.3,7.0,606.0,0.0,1001.0,3.0,615.5,37.0,39.0,0.0,1.9459101490553128,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341005,2.70805020110221,2.079441541679836,0.0,1.3862943611198906,3.6375861597263857,"городской округ пушкинский, стр. 5",городской округ пушкинский,жилой квартал пушкино град,дом 5,unknown,2802_1893,5604_3786,11209_7573,28024_18932,47.0,48.0,54.0,58.0,212.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,36.50720409326756,19.30720409326756,0.0,0.42015583247388155,0.9074519692183051,30.433333333333334
4500000.0,15.319588176962746,avito,unknown,unknown,unknown,flat,brick,unknown,unknown,unknown,unknown,unknown,unknown,cosmetic,unknown,free_sale,combined,unknown,middle,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,55.715652,38.948759,3.0,62.1,15.0,35.0,0.24154589371980675,0.5636070853462157,2.0,5.0,0.4,,,,,,,1,0,1,0,0,0,,0,,0.0,0.0,0,469,70,0.0,1001.0,9.0,245.8,4.0,284.9,6.0,211.3,2.0,671.4,4.0,651.6,10.0,296.9,7.0,548.7,2.0,628.3,0.0,1001.0,44.0,49.0,0.0,2.302585092994046,1.6094379124341005,1.9459101490553128,1.0986122886681098,1.6094379124341005,2.3978952727983707,2.079441541679836,1.0986122886681098,0.0,3.80666248977032,"московская обл., орехово-зуевский г.о., ликино-дулево, ул. степана морозкина, 3","московская обл., орехово-зуевский г.о., ликино-дулево",unknown,unknown,unknown,2785_1947,5571_3894,11143_7789,27857_19474,0.0,2.0,6.0,6.0,7.0,17.0,283.1011093191008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,2.0,10.0,3.0,8.0,29.0,83.3818357528882,66.18183575288819,0.0,0.9992824601430207,-0.03787564983617067,20.7
36450550.0,17.411467132902768,avito,unknown,unknown,unknown,flat,monolith,new_building,business,gas,unknown,unknown,unknown,designer,no_finish,unknown,mixed,balcony,middle,unknown,unknown,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,55.68417,37.39127,3.0,106.1,24.5,44.1,0.23091423185673893,0.4156456173421301,5.0,9.0,0.5555555555555556,,,3.0,3.0,,0.0,1,1,2,1,0,1,31.0,3,0.0,1.0,0.0,1,1947,284,0.0,1001.0,15.0,212.8,4.0,362.5,3.0,201.9,1.0,590.7,2.0,484.2,9.0,374.0,10.0,362.4,5.0,401.7,2.0,498.7,51.0,58.0,0.0,2.772588722239781,1.6094379124341005,1.3862943611198906,0.6931471805599453,1.0986122886681098,2.302585092994046,2.3978952727983707,1.791759469228055,1.0986122886681098,3.951243718581428,"б-р мещерский, стр. 2.2",б-р мещерский,жк «резиденции сколково»,корпус 2.2,мещерская (от 31 мин.),2784_1869,5568_3739,11136_7478,27842_18695,5.0,22.0,41.0,55.0,105.0,257.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,2.0,0.0,3.0,7.0,0.0,1.0,1.0,0.0,4.0,9.0,2.0,16.0,34.0,16.063624825700327,1.1363751742996726,1.0,-0.8864394207445069,-0.46284463197723613,35.36666666666667
